name,price,category,source,url,scraped_at,source_label
"TV LED 43"" - HAIER - K85F (2025) - 4K UHD - Google TV - Dolby Audio",2951.12,tv,marjane,,2026-06-12T15:52:34.477988,
Samsung Galaxy A35 5G 128Go 8Go RAM | PRIX,3009.52,smartphones,micromagma,,2026-06-12T15:52:35.131060,
Apple iPhone 17 Pro Max 512Go | PRIX,14809.67,smartphones,micromagma,,2026-06-12T15:52:35.719617,
Abaya ALYAKOUT avec Sfifa et Ceinture - Noir,238.3,vetements,jumia,,2026-06-12T15:52:37.034113,
Tecno Spark 40C 256Go 16Go RAM | PRIX,1276.02,smartphones,micromagma,,2026-06-12T15:52:39.166736,
DELL OPTIPLEX 7020 PLUS MT i7-14700 512Go 8Go RAM DL-OP7020PLUS-I7-W | PRIX,11014.53,laptops,micromagma,,2026-06-12T15:52:39.440876,
HISENSE Smart TV QLED 4K 65 pouces HIS65Q6N | PRIX,6792.04,tv,micromagma,,2026-06-12T15:52:39.720985,
Ecouteur bluetooth X1 2023 – Noir,145.69,smartphones,jumia,,2026-06-12T15:52:40.992364,
SMART TV LED 32 pouces Récepteur intégré JH32TS700S,1973.89,tv,jumia,,2026-06-12T15:52:41.298530,
Pochette Silicone pour Samsung Galaxy A07 noir avec Incassable Verre Trempé écran,56.23,smartphones,jumia,,2026-06-12T15:52:41.571283,
Nokia 105 (2019) Case Slim Shockproof Flexible Black,142.56,smartphones,marjane,,2026-06-12T15:52:42.286542,
Realme GT 7T 512Go 12Go RAM – Prix,4337.64,smartphones,micromagma,,2026-06-12T15:52:42.923510,
ZTE nubia Z70 Ultra 256Go 12Go RAM | PRIX,6949.65,smartphones,micromagma,,2026-06-12T15:52:43.297045,
Bas résille sexy Nœud en dentelle collants nuisette lingerie chemise de nuit,41.22,vetements,jumia,,2026-06-12T15:52:44.990033,
Smart TV 43 pouces Android 14 – V-43SF60 - Garantie 1 Ans,2082.61,tv,jumia,,2026-06-12T15:52:45.300871,
"Chromebook 11A G5 - 12"" HD - Intel Celeron N3060 - 4GB-16 GB eMMC-REMIS A NEUF",1230.8,laptops,jumia,,2026-06-12T15:52:45.631526,
Télécommande Universelle - LG - Smart TV LED - Multicolore - Technologie Intelligente - Remplacement,39.2,tv,marjane,,2026-06-12T15:52:46.204254,
ZTE nubia RedMagic 11 Pro 256Go 12Go RAM – Prix,9264.14,smartphones,micromagma,,2026-06-12T15:52:46.718190,
Dell Pro 16 Plus PB16250 Ultra 7 265U 512Go 32Go RAM – Prix,11138.34,laptops,micromagma,,2026-06-12T15:52:46.991616,
DELL DESKTOP TWR Pro QCT1250 i7-14700 512Go 8Go RAM QCT1250-I7-W | Prix,12951.39,laptops,micromagma,,2026-06-12T15:52:47.333074,
"Smart Watch S20 Pro Max Ultra + Écouteurs Pro5 – Montre Connectée Appel Bluetooth, Sport, Suivi Sant",152.19,smartphones,jumia,,2026-06-12T15:52:49.094351,
Microsoft Surface Pro Snapdragon X Elite 15 pouces 512Go 16Go RAM | PRIX,19061.34,laptops,micromagma,,2026-06-12T15:52:51.071316,
"HP EliteBook 650 G9 i5-1235U 15,6 pouces 512Go 8Go RAM 6Q879ES | PRIX",7866.56,laptops,micromagma,,2026-06-12T15:52:51.356898,
Elitedesk 600 G3 Mini WiFi Core i5-6500T - 8Go DDR4 - 256Go SSD - Win 10 Pro (Remis à Neuf),1409.66,laptops,jumia,,2026-06-12T15:52:52.603054,
Woman Regular Fit Long Sleeve Knitted Dress - Khaki.,82.75,vetements,jumia,,2026-06-12T15:52:52.851872,
"PC Portable Probook 640 Core intel i5-500Go-RAM 8GB 14""- remis a neuf",2023.62,laptops,jumia,,2026-06-12T15:52:53.150112,
"Smart TV 32"" Morsat - Android 14 - Full HD - Récepteur TNT - 2 Télécommandes",1176.77,tv,marjane,,2026-06-12T15:52:54.221587,
Ordinateur de bureau HP Z8 G4 XEON 4108 1TO 32GO RAM (2WU47EA) – Prix,36358.48,laptops,micromagma,,2026-06-12T15:52:55.231584,
TOP HALTER AVEC LIN,160.95,vetements,zara,,2026-06-12T15:52:55.596701,
PULL BIMATIÈRE EN MAILLE,483.15,vetements,zara,,2026-06-12T15:52:56.185424,
"Lingerie Sexy Nuisette Bodystocking, Chemise de nuit chaud, Robe Sexy, Vêtements érotiques",98.03,vetements,jumia,,2026-06-12T15:52:56.491095,
GoogleTv - Premuim – QD – Mini LED – 4K 65 – 144HZ VRR – HDR10 – 65C6K,8976.92,tv,jumia,,2026-06-12T15:52:56.770517,
pack de 1 sous vêtements thermiques pour femme rose,97.58,vetements,jumia,,2026-06-12T15:52:57.062315,
Samsung Galaxy S23+ ( 8 + 256GB - Cream ) S 23 plus,9041.6,smartphones,marjane,,2026-06-12T15:52:58.010836,
HP ProBook 460 G11 Ultra 7 155U 16 pouces 512Go 8Go RAM A38F9ET – Prix,10932.91,laptops,micromagma,,2026-06-12T15:52:58.743391,
Smart TV 75 QLED Q7F 4K Vision AI,20720.73,tv,jumia,,2026-06-12T15:53:00.455576,
"43 Full HD webOS, HDR10 Pro, DTS Virtual:X, Bluetooth, 43LM6370 + Support gratuit",2745.86,tv,jumia,,2026-06-12T15:53:00.899550,
"OptiPlex 3080 Micro - Intel G5900T 10ème Gén - 8Go RAM - 256Go SSD + Écran p2214hb 22"" Full HD",2098.78,laptops,jumia,,2026-06-12T15:53:01.300425,
Samsung Téléviseur 43 Pouces 4K UHD Smart TV Tizen - Qualité Crystal & Fluidité Motion Xcelerator,3434.3,tv,marjane,,2026-06-12T15:53:01.665403,
Ordinateur portable DELL Vostro 3530 i5 13th,6687.06,laptops,marjane,,2026-06-12T15:53:01.965596,
"Samsung Galaxy S23+, 512Go 8Go RAM | PRIX",6639.55,smartphones,micromagma,,2026-06-12T15:53:02.634702,
Télévision LG UP7750 4k 43'' | PRIX,3258.23,tv,micromagma,,2026-06-12T15:53:03.274056,
CHEMISE OXFORD À RAYURES,432.6,vetements,zara,,2026-06-12T15:53:03.869258,
SANDALES PLATES EN DAIM,599.83,vetements,zara,,2026-06-12T15:53:04.167579,
Woman A Line Woven Skirt - BLACK - E2369AX.,58.31,vetements,jumia,,2026-06-12T15:53:04.451601,
stickers Jujutsu Kaisen hunter X hunter Anime Planche À Roulettes BRICOLAGE Voiture Ordinateur Porta,36.08,smartphones,jumia,,2026-06-12T15:53:04.737858,
GoogleTv - Premuim – QD – Mini LED – 4K 55 – 144HZ VRR – HDR10 – 55C6K,6772.3,tv,jumia,,2026-06-12T15:53:05.083182,
TV LED - ELEXIA - 32 pouces - HD 1366x768 - 2 HDMI - USB - Économie d'Énergie,993.15,tv,marjane,,2026-06-12T15:53:06.077221,
Apple MacBook Pro 14 M5 CPU 10 Cœurs GPU 10 Cœurs 1To 24Go RAM – Prix,23472.67,laptops,micromagma,,2026-06-12T15:53:06.362095,
"Casque Bluetooth Sans Fil R19 avec Son Puissant, Éclairage RGB, Carte TF, FM Radio et Entrée Audio,",141.55,smartphones,jumia,,2026-06-12T15:53:08.572870,
PC PORTABLE ASUS X1502 I7 16G 1TO W11 – Ordinateur puissant pour usage intensif,8417.38,laptops,marjane,,2026-06-12T15:53:09.458233,
HP ProOne 240 G10 i3 N300 23 pouces 256Go 8Go RAM 885G4EA – Prix,7455.82,laptops,micromagma,,2026-06-12T15:53:10.909539,
TOP À FRANGES EFFET DAIM ET CLOUS,678.36,vetements,zara,,2026-06-12T15:53:11.270106,
"Smart TV 43"" QLED - WhaleOS - Wifi - Récepteur Intégré - HD 2.4/5GHz Bluetooth + Support Mural",2356.67,tv,jumia,,2026-06-12T15:53:12.223776,
Support de téléphone magnétique pliable rotatif à 360 degrés support de voiture à ventouse pour tabl,38.25,smartphones,jumia,,2026-06-12T15:53:12.919480,
Samsung Galaxy A17 – Smartphone Bleu Clair – 6 Go RAM / 128 Go Stockage,1900.57,smartphones,marjane,,2026-06-12T15:53:13.636414,
Xiaomi Redmi 14C 256Go 8Go RAM | PRIX,1217.52,smartphones,micromagma,,2026-06-12T15:53:14.221535,
"DELL Latitude 5540 i5-1335U 15,6 pouces 512Go 16Go RAM N003L554015EMEA-16G - Prix",8703.08,laptops,micromagma,,2026-06-12T15:53:14.516110,
Autocollants d'amélioration du signal de téléphone portable antenne mobile SP-11Pro,76.76,smartphones,jumia,,2026-06-12T15:53:16.291865,
PC COMPLET UNITE MINI 600 G3 I5 6th 256 SSD 8 GO RAM ECRAN 243I FREMLESS,2925.62,laptops,jumia,,2026-06-12T15:53:16.576767,
Télévision Techmania Smart TV 50 pouces – Prix,3703.21,tv,micromagma,,2026-06-12T15:53:18.008567,
Samsung Galaxy S23 Ultra 512Go 12 Go RAM – Prix,5760.31,smartphones,micromagma,,2026-06-12T15:53:18.791771,
BLOUSON EN MATIÈRE SYNTHÈTIQUE AVEC CEINTURE,880.16,vetements,zara,,2026-06-12T15:53:19.774997,
R9 ecouteurs casque Bluetooth V5.0+EDR sans fil HandsFree Music-TSuppor TF Card-FM-Audio input GRB,158.26,smartphones,jumia,,2026-06-12T15:53:20.442947,
PC PORTABLE LENOVO Thinkpad X1 YOGA GEN.2 Intel i5 7eme gén. 7200U 2.5GHZ RAM 8Go DDR4-256Go NVME-,2822.14,laptops,jumia,,2026-06-12T15:53:20.757960,
"32 HD Smart Google TV Dolby Audio, Bluetooth et WiFi, Find my remote + Support Gratuit",1503.02,tv,jumia,,2026-06-12T15:53:21.071734,
MSI-Cyborg 17 B13WGKG-246XMA | 17(144Hz) FHD | i7-13620H | 32GB DDR5 | 1TB SSD Gen 4 | RTX 5070 | FDOS,20245.64,laptops,marjane,,2026-06-12T15:53:21.638714,
Nothing Phone 2a Plus 256Go 12Go RAM – Prix,2932.4,smartphones,micromagma,,2026-06-12T15:53:22.249737,
Motorola Razr 50 256Go 8Go RAM – Prix,3761.09,smartphones,micromagma,,2026-06-12T15:53:22.646241,
HAUT À BRETELLES EN COTON,166.63,vetements,zara,,2026-06-12T15:53:23.590038,
"PC Portable Probook 650 Core i3 G5- 8ème Génération- 320Gb HDD- 8GB RAM -Ecran 15.6""- GARANTIE 6 MOI",1954.87,laptops,jumia,,2026-06-12T15:53:24.250121,
A6 Pro (8Go+256Go) - 7000mAh 80W SUPERVOOC - IP69 - Système SuperCool VC - Stellar Blue + CADEAU,3346.36,smartphones,jumia,,2026-06-12T15:53:24.555338,
Chargeur Complet iPhone Type C iPhone 15 Pro Max Blanc Prise + Cable 35W,68.43,smartphones,jumia,,2026-06-12T15:53:25.009610,
Honor Play 10 - Smartphone - 64 Go Stockage - 3 Go RAM - Batterie 5000 mAh - Couleur Cyan Océan,1017.87,smartphones,marjane,,2026-06-12T15:53:26.089855,
Oppo Reno 14F 5G 256Go 8Go RAM – Prix,3146.76,smartphones,micromagma,,2026-06-12T15:53:26.410317,
Honor 400 Pro 512Go 12Go RAM | PRIX,5861.07,smartphones,micromagma,,2026-06-12T15:53:26.686189,
Hp Probook 445 G8 2022 Ryzen 5 Pro 16Go RAM 256Go - Prix,4581.93,laptops,micromagma,,2026-06-12T15:53:26.973943,
BLOUSON COURT Z1975 EN DENIM,425.19,vetements,zara,,2026-06-12T15:53:27.610794,
CHEMISE BRODÉE COL MAO,413.26,vetements,zara,,2026-06-12T15:53:27.897991,
Tunique À Manches Longues Coupe Décontractée Pour Femme - B5220AX.,90.85,vetements,jumia,,2026-06-12T15:53:28.472471,
"PC Gamer Ryzen 5 5600G 3.9Ghz/ 16Go DDR4/ 256Go Nvme/ GPU RADEON VEGA 7 MONITEUR 24"" 200HZ-NEUF",5730.68,laptops,jumia,,2026-06-12T15:53:28.816909,
MECOOL FHD Google TV 43'' | HDR 10,2443.22,tv,marjane,,2026-06-12T15:53:29.395393,
Dell Canvas 27 DL-CANVAS-27 | PRIX,18699.82,laptops,micromagma,,2026-06-12T15:53:30.126449,
pack de 4 Débardeur,150.6,vetements,jumia,,2026-06-12T15:53:32.620955,
"PC portable MSI GF63 Thin 10SC-401MA i5-10300H, GTX 1650 Max-Q Gaming Laptop",8855.78,laptops,marjane,,2026-06-12T15:53:33.943879,
Apple MacBook Air 2023 M2 15 pouces 512Go 8Go RAM | PRIX,17183.99,laptops,micromagma,,2026-06-12T15:53:35.288422,
"TCL 50 Smart Tv QLED 4K UHD Google tv Dolby Vision, HDR10+, 50P7K",4161.66,tv,micromagma,,2026-06-12T15:53:35.639631,
Apple Iphone 15 + Plus 256Go Version Europe | PRIX,8385.43,smartphones,micromagma,,2026-06-12T15:53:36.040777,
BANDANA EN SOIE IMPRIMÉ FLEURS ET PIERRE,280.27,vetements,zara,,2026-06-12T15:53:36.773232,
Soutien-gorge T-shirt - Blanc.,38.41,vetements,jumia,,2026-06-12T15:53:37.516588,
Lot de 2 Crop tops en ribana à bretelles,51.46,vetements,jumia,,2026-06-12T15:53:38.184724,
Apple MacBook Pro 2023 16 pouces M3 Max 1To 36Go RAM | PRIX,35598.53,laptops,micromagma,,2026-06-12T15:53:39.266697,
Samsung Galaxy A17 4G 128Go 6Go RAM | PRIX,1870.54,smartphones,micromagma,,2026-06-12T15:53:39.547054,
Apple iMac 24 2024 M4 GPU 10 cœurs 512Go 16Go RAM | PRIX,27068.69,laptops,micromagma,,2026-06-12T15:53:39.883252,
"Optiplex 3020 MT Intel® Core™ i5- 4th Gen - RAM 8Go , SSD 256Go (Remis à Neuf)",936.57,laptops,jumia,,2026-06-12T15:53:41.256953,
Robe Pour Femme - Blanc,184.06,vetements,jumia,,2026-06-12T15:53:41.543710,
Huawei WIFI WS5200 - White,382.68,smartphones,marjane,,2026-06-12T15:53:42.160766,
Apple MacBook Pro M4 14 pouces CPU 10 Cœurs GPU 10 Cœurs 1To 16Go RAM – Prix,19804.44,laptops,micromagma,,2026-06-12T15:53:43.550939,
Apple iPhone 13 Pro 128Go | PRIX,4498.69,smartphones,micromagma,,2026-06-12T15:53:43.924069,
Huawei Nova 11 Pro 256Go 8Go RAM – Prix,4372.92,smartphones,micromagma,,2026-06-12T15:53:44.215925,
Chargeur 511 Nano Pro 20W Noir – Charge rapide iPhone,225.78,smartphones,jumia,,2026-06-12T15:53:46.554224,
"43 Full HD DLED Smart Google TV, Dolby Audio & HDMI/USB + Support Gratuit",2072.59,tv,jumia,,2026-06-12T15:53:46.909641,
Samsung Galaxy S24 FE 5G (8 Go RAM - 256 Go) Gris,6086.68,smartphones,marjane,,2026-06-12T15:53:47.236497,
"PC Portable - ACER Swift 3 SF314-59-54XF - 14"" FHD - Core i5-1135G7 - RAM 16Go - Stockage 512Go SSD - Windows 10 - AZERTY",10808.03,laptops,marjane,,2026-06-12T15:53:47.549397,
"Hisense 55 SMART TV QLED 4K VIDAA - Dolby Vision™ - HDR10+ - 120V,50/60Hz - 55Q6N",4744.91,tv,micromagma,,2026-06-12T15:53:48.614953,
Doogee Fire 3 64Go 3Go RAM – Prix,1071.73,smartphones,micromagma,,2026-06-12T15:53:49.183573,
"1 pièce Body sans couture pour femmes avec Waist Trainer, contrôle du ventre, élévateur de fesses, d",142.02,vetements,jumia,,2026-06-12T15:53:51.436153,
Pochette transparente pour iPhone 16e MagSafe magnétique,35.32,smartphones,jumia,,2026-06-12T15:53:51.988340,
Dell Latutude 5440 i5-1335U 14 pouces 512Go 16Go RAM,4927.23,laptops,micromagma,,2026-06-12T15:53:54.083506,
Apple iPhone 17 Pro Max 1To | PRIX,19870.85,smartphones,micromagma,,2026-06-12T15:53:55.060394,
"2 paires Bas hauts de cuisse pour femmes, chaussettes transparentes en dentelle au-dessus du genou",77.24,vetements,jumia,,2026-06-12T15:53:56.971284,
PC Portable ELITEBOOK 840 G8 - INTEL CORE I7-11ème GÉNÉRATION - 32GB - 512GB SSD - FHD -AVEC CARTABL,6328.77,laptops,jumia,,2026-06-12T15:53:57.323832,
Optiplex 3040 MT Intel i7-6700 RAM 8Go SDD 256Go Remis à neuf,1746.24,laptops,jumia,,2026-06-12T15:53:57.726163,
"XIAOMI - Smart TV QLED 43"" (108cm) – 4K Ultra HD – Google TV – Dolby Vision & Atmos – Design sans bordures",2960.63,tv,marjane,,2026-06-12T15:53:58.492391,
Samsung Galaxy A26 5G 256Go 8Go RAM | PRIX,2308.72,smartphones,micromagma,,2026-06-12T15:54:00.104205,
VESTE EFFET DÉLAVÉ,667.22,vetements,zara,,2026-06-12T15:54:01.291788,
"75 4K UHD Crystal Smart TV Tizen HDR10+, Son OTS Lite, Design MetalStream + Support gratuit, 75U8000",8026.23,tv,jumia,,2026-06-12T15:54:01.689921,
"Smart TV Android 32” – Android 14.0 , Dolby Audio , HD 720 , Wi-Fi, HDMI, USB",987.51,tv,jumia,,2026-06-12T15:54:02.093049,
"PC Chromebook 14-db0023dx - 14"" HD - AMD A4-9120C - 4GB-32GB eMMC-REMIS A NEUF",1481.08,laptops,jumia,,2026-06-12T15:54:02.537380,
Coque en Silicone pour AirPods 4 BLANC– Protection Élégante et Fiable,58.27,smartphones,jumia,,2026-06-12T15:54:07.121468,
Nokia 6310 telephone portable doule sim batterie jusqu'à 16 jours - jaune,204.42,smartphones,marjane,,2026-06-12T15:54:07.902089,
Samsung Galaxy S26 Ultra 512Go 12Go RAM | PRIX,12156.57,smartphones,micromagma,,2026-06-12T15:54:09.301677,
T-SHIRT INSCRIPTION MANCHES COURTES,219.75,vetements,zara,,2026-06-12T15:54:10.033104,
40GX35 SMART TV FULL HD 40 GOOGLE TV,1888.2,tv,jumia,,2026-06-12T15:54:10.795681,
"HP PAV X360 845L4EA I5-1335U 8-512 GO W11 14"" SLV",8773.21,laptops,marjane,,2026-06-12T15:54:12.352263,
Nokia phone 6300 double carte sim avec carte mémoire SD 32 gk gratuit,300.47,smartphones,marjane,,2026-06-12T15:54:12.890619,
Samsung Galaxy Book 4 Edge 15.6 pouces 512Go 16Go RAM | PRIX,7826.08,laptops,micromagma,,2026-06-12T15:54:13.215746,
Samsung Galaxy A17 5G 128Go 4Go RAM | PRIX,1674.71,smartphones,micromagma,,2026-06-12T15:54:13.555600,
Honor X5c Plus 128Go 4Go RAM | PRIX,1069.1,smartphones,micromagma,,2026-06-12T15:54:13.937802,
VESTE TRENCH EN LIN À CEINTURE,801.16,vetements,zara,,2026-06-12T15:54:14.691112,
JUPE-PANTALON ASYMÉTRIQUE DÉCOR,421.47,vetements,zara,,2026-06-12T15:54:15.141032,
Lot de 3 paires de Chaussettes courtes en coton pour femme,32.4,vetements,jumia,,2026-06-12T15:54:15.898370,
ZTE Blade V50 Design 256GB / 8GB RAM - Noir,1769.06,smartphones,marjane,,2026-06-12T15:54:17.337178,
Apple iPhone 13 256Go | PRIX,3608.31,smartphones,micromagma,,2026-06-12T15:54:17.694186,
"65"" Smart TV - LED 4K UHD - Sans cadre -Récepteur intégré - Netflix - Noir",10585.17,tv,jumia,,2026-06-12T15:54:21.018324,
"Smart TV 43"" - Morsat - Android 14 - FHD - Récepteur TNT - 2 Télécommandes",2007.63,tv,marjane,,2026-06-12T15:54:21.883620,
Samsung Galaxy A35 5G 256Go 8Go RAM | PRIX,3020.92,smartphones,micromagma,,2026-06-12T15:54:22.140576,
Apple iMac 24 Pouces M1 2021 1To 16Go RAM | PRIX,18666.71,laptops,micromagma,,2026-06-12T15:54:22.803077,
TRENCH EN LIN À CEINTURE,753.91,vetements,zara,,2026-06-12T15:54:23.115450,
"Laptop 15-FC0075k - Ecran FHD 15,6""- Ryzen5-7520u - 8Gb LPDDR 5 + 512 Go SSD - Wifi 6 - Windows 11h6",5437.45,laptops,jumia,,2026-06-12T15:54:23.980665,
PRODESK 600 G1 Tour Core i5 - 4590 3.30Ghz - 8Go - 500Go - Remis A Neuf,833.66,laptops,jumia,,2026-06-12T15:54:24.275622,
"Redmi 15C 6.9"" – 6GB + 128GB – Mint Green",1380.08,smartphones,jumia,,2026-06-12T15:54:24.565130,
Apple iPhone XR 128 Go | Prix,1805.15,smartphones,micromagma,,2026-06-12T15:54:25.871867,
Xiaomi Redmi 15C 256Go 8Go RAM – Prix,1388.05,smartphones,micromagma,,2026-06-12T15:54:26.526689,
VANITY CLOUTÉE,860.4,vetements,zara,,2026-06-12T15:54:26.801082,
GILET HALTER AVEC LIN,414.68,vetements,zara,,2026-06-12T15:54:27.387647,
Coque transparente Magsafe pour Honor X9c c Noir,58.29,smartphones,jumia,,2026-06-12T15:54:28.050842,
"Samsung Galaxy A26 5G 6,7"" – 8 Go RAM + 256 Go ROM - Noir + Chargeur Rapide 25W",3063.34,smartphones,marjane,,2026-06-12T15:54:28.998868,
PC Portable Lenovo R3 – 8 Go – 256 Go – Windows 11,4891.51,laptops,marjane,,2026-06-12T15:54:29.279897,
Télévision Vision 50 pouces WebOS 4K | PRIX,4398.1,tv,micromagma,,2026-06-12T15:54:29.577008,
Google Pixel 10 Pro 128Go 16Go RAM | PRIX,7473.26,smartphones,micromagma,,2026-06-12T15:54:29.874292,
"ASUS VIVOBOOK X1504VA i5-1334U 15,6 pouces 512Go 16Go RAM 90NB10J2-M02EN0 | PRIX",7131.44,laptops,micromagma,,2026-06-12T15:54:30.179376,
Robe Pour Femme - Beige,178.69,vetements,jumia,,2026-06-12T15:54:31.540432,
"Montre Connectée Enfant intelligente, Carte SIM Appels SOS, Caméra",151.35,smartphones,jumia,,2026-06-12T15:54:31.860520,
"LG 43 Full HD webOS, HDR10 Pro, DTS Virtual:X, Bluetooth, 43LM6370 + Support gratuit",2769.89,tv,marjane,,2026-06-12T15:54:32.877055,
"ASUS AiO P440VAK i5-13420H 23,8 pouces 512Go 16Go RAM 90PT03X5-M04280 – Prix",11253.26,laptops,micromagma,,2026-06-12T15:54:33.438545,
Samsung Galaxy A16 LTE 128Go 4Go RAM – Prix,1335.48,smartphones,micromagma,,2026-06-12T15:54:33.723427,
Apple MacBook Air 15.3 pouces M3 CPU 8 cœurs GPU 10 cœurs 256Go SSD 16Go RAM | PRIX,13619.98,laptops,micromagma,,2026-06-12T15:54:34.005168,
T-SHIRT INTERLOCK À OUVERTURES,301.63,vetements,zara,,2026-06-12T15:54:34.288569,
JEAN TRF TAILLE BASSE À POCHES,488.35,vetements,zara,,2026-06-12T15:54:34.578412,
T-SHIRT COTON SANS MANCHES,114.01,vetements,zara,,2026-06-12T15:54:34.873437,
Support 360 rotatif universel Flexible paresseux pour Smartphones,37.93,smartphones,jumia,,2026-06-12T15:54:35.186596,
"Pc OPTIPLEX 3040 CORE i5-6500 3,2Ghz 6éme Génération 8Go 256Go SSD - HDMI -Remis à neuf",1476.56,laptops,jumia,,2026-06-12T15:54:35.466161,
65 Smart TV Crystal UHD 4K Upscaling Système Tizen AirSlim Design DVB-T2CS2 - 65 CU7172 L'Europe,8055.23,tv,jumia,,2026-06-12T15:54:35.751892,
SAMSUNG - Téléviseur OLED QA55S85FAEXMV,8765.57,tv,marjane,,2026-06-12T15:54:36.088623,
HP Dragonfly G4 i7-1355U 13.5 pouces 512Go 16Go RAM 96Z84ET – Prix,19401.62,laptops,micromagma,,2026-06-12T15:54:37.024538,
"HP Laptop 15-fd0019nk i7-1355U 15,6 pouces 512Go 8Go RAM | PRIX",8686.85,laptops,micromagma,,2026-06-12T15:54:37.402886,
Xiaomi Redmi Note 14 Pro 5G 512Go 12Go RAM – Prix,3180.82,smartphones,micromagma,,2026-06-12T15:54:37.803454,
Memory Card Micro SD Carte Mémoire Micro SDXC Classe 10 128 GB 130MB/s,179.16,smartphones,jumia,,2026-06-12T15:54:39.359022,
"Ultraportable Latitude E7480- 14"" - Intel Core i5--6ÈME GÉNÉRATION- 8GB RAM- 256GB SSD - Windows - F",2095.51,laptops,jumia,,2026-06-12T15:54:39.711672,
Apple MacBook Pro 14 M3 1To 8Go RAM – Prix,19173.07,laptops,micromagma,,2026-06-12T15:54:41.493963,
Xiaomi Poco F6 Pro 512Go 12Go RAM – Prix,4530.82,smartphones,micromagma,,2026-06-12T15:54:41.792749,
TOP STRETCH STYLE CORSET,310.18,vetements,zara,,2026-06-12T15:54:42.492523,
Câble de chargement USB pour Samsung Galaxy Fit 3 (Chargeur Watch Fit3 SM-R390 Cable charger),81.33,smartphones,jumia,,2026-06-12T15:54:43.184110,
Woman Regular Fit Tricot Trousers - Bordeaux,115.11,vetements,jumia,,2026-06-12T15:54:43.584251,
"TV LED 32"" SMART TV HD",1415.97,tv,jumia,,2026-06-12T15:54:43.951656,
HONOR Smartphone X5B Plus – 4 Go RAM - 128 Go ROM – Bleu Océan,1309.92,smartphones,marjane,,2026-06-12T15:54:44.534862,
"Ordinateur portable ASUS R465EA-BV785T I7-1165G7 8GB 512 SSD, 14'', WIN10H 64BIT, SLATE GREY, GARANTIE 1 AN",7867.24,laptops,marjane,,2026-06-12T15:54:44.826638,
Télévision LG UHD Smart TV 55 pouces 4K 55UQ80006LD | PRIX,5217.35,tv,micromagma,,2026-06-12T15:54:45.175998,
GILET COURT EN MAILLE COL EN V,338.23,vetements,zara,,2026-06-12T15:54:46.041963,
T-SHIRT À FRONCES AU BAS,260.73,vetements,zara,,2026-06-12T15:54:46.338824,
Pantalon carotte casual chic tissé - Beige.,124.46,vetements,jumia,,2026-06-12T15:54:46.871587,
"Ultraportable Latitude E5490- 14"" - Intel Core i5--8ÈME GÉNÉRATION- 8GB RAM- 256GB SSD - Windows - F",2227.17,laptops,jumia,,2026-06-12T15:54:47.157195,
"43"" GoogleTv - QLED 4K UHD - HDR10+ , Dolby Vision - 43P7K",3501.98,tv,jumia,,2026-06-12T15:54:47.458814,
HP 250 G8 i7 256Go 8Go RAM | PRIX,6726.41,laptops,micromagma,,2026-06-12T15:54:48.666423,
"DELL G15 5530 i7-13650HX 15,6 pouces 512Go 16Go RAM G15-I7-RTX4050-6GB | PRIX",13905.27,laptops,micromagma,,2026-06-12T15:54:48.956533,
Apple iPhone 16 Plus 256Go 8Go RAM | PRIX,8831.68,smartphones,micromagma,,2026-06-12T15:54:49.294281,
Demi-soutien-gorge en Silicone pour femmes avec cordon,34.75,vetements,jumia,,2026-06-12T15:54:50.823155,
"43 Smart Tv 4K Ultra HD Système Vidaa Série A6N Dolby Vision, Durant 2 Ans Garantie, 43A6N",2690.89,tv,jumia,,2026-06-12T15:54:51.214770,
"Télévision intelligente 43 pouces Full HD Google TV Audio Dolby, Wi-Fi, Bluetooth, L43MA-AFME",2621.56,tv,jumia,,2026-06-12T15:54:51.579678,
"Samsung Galaxy A36 5G - Smartphone - Écran 6.7"" Super AMOLED - 8Go RAM - 128Go Stockage - Lavande",3627.53,smartphones,marjane,,2026-06-12T15:54:52.247320,
